0.056462576622454186,0.0223276661890566,0.061027382721290546
0.11633100186177975,-0.06847796267354048,0.02409254935257904
0.09408540863809582,0.006918112734902011,0.06315007429420505
0.11297629150010147,-0.025709924024571538,0.08883464232646998
0.14436820447131926,-0.07109803163408994,0.09658246656760772
0.17543051039785199,-0.10518253906300014,0.19136064529823815
0.19194559452920282,-0.08158973340069664,0.18881341541074081
0.199467358024012,-0.10538079475070503,0.23031203566121838
0.2003892742188958,-0.06099886700002541,0.25429845043515176
0.2183894842271087,-0.030272416456282716,0.2795584801528338
0.19189408940087185,-0.0527461225178702,0.31203566121842496
0.23271528614179937,-0.001557568041859592,0.34928889832307364
0.18449850028231016,0.046332512921670455,0.3946083634047972
0.24111004884800574,0.07441831866756189,0.4096794735724899
0.07904737140986097,-0.22562127067594698,0.6021014646571854
0.21777476891610045,-0.03550599212069004,0.49172150286563365
0.1529211428930855,0.07284558155023782,0.5071110167692634
0.14267812994921716,0.09822004672831175,0.5518998089577584
0.15597900568588288,0.05936519604110978,0.5831033750796009
0.06284207655096612,0.08671850413155972,0.5583740182551475
0.05771485747861112,0.08248820671478653,0.5917002759499044
0.032964702731455055,0.14792637701590097,0.5258968371895564
0.03353308908484306,0.11815643157570706,0.5203778390999787
-0.003658197690073091,0.11017188001687821,0.5416047548291233
0.010836446957588737,0.1721773241711029,0.49883251963489705
0.0031024141846235226,0.12362209453336635,0.46667374230524306
0.012981988811527713,0.2143137320009447,0.4730418170239864
0.01132132731804137,0.1663581321758216,0.40097643812354067
-0.04539689194139104,0.14223777802490611,0.38293355975376775
-0.033751501278901835,0.2434185288479069,0.37062194863086395
-0.03665484859151826,0.17620601973127342,0.31437062194863086
-0.07615793153909159,0.20788638743107826,0.31108045001061346
-0.07668914089409033,0.19756428654429167,0.26194014009764377
-0.12017749353337952,0.16174779455654953,0.2804075567819996
-0.07540776120537265,0.24885219032545852,0.2190617703247718
-0.15848680775308996,0.18502090226997564,0.20133729569093606
-0.17442725668146689,0.1886872317402378,0.2776480577372108
-0.1560444182941633,0.1214798994865613,0.18085332201231163
-0.1937481685015924,0.10712468384107217,0.23954574400339623
-0.2646939117866764,0.10518409079086846,0.1996391424326045
-0.21662766680801998,0.10004513285447712,0.31054977711738485
-0.24394853001683095,0.035472196445928014,0.26183400551899805
-0.22434617032176216,0.012231089954725004,0.2895351305455317
-0.2777221763210188,0.0359180688024557,0.382827425175122
-0.1437239703602069,0.018711011951315977,0.34366376565485035
-0.18937250629448374,0.004044935965149977,0.3851623859053279
-0.2727119806473737,0.05947262448065316,0.44576523031203563
-0.24037530182424752,0.05612157464682249,0.43822967522818934
-0.1426246888896698,0.010865889899021774,0.4972405009552112
-0.12935032379213127,0.014718735834196986,0.4531946508172362
-0.18337304630655338,-0.015475747672536294,0.3955635746126087
-0.1572142650540281,-0.09017284285515494,0.36393547017618333
-0.2460870650074625,-0.11643356225550783,0.39566970919125444
-0.13543770841057104,-0.10341337653536081,0.37009127573763534
-0.19834815291721503,-0.11025307624309023,0.413075780089153
-0.23918916758466774,-0.14648968810348814,0.4673105497771174
-0.16621352089211375,-0.0019066792433593766,0.48142644873699847
-0.09167933296982696,-0.14756611940507902,0.43822967522818934
-0.22152115276297313,-0.11678633351643114,0.4125451071959244
-0.10753734759832968,-0.15815641292229485,0.38770961579282526
-0.21878740612997316,-0.18111607129604654,0.3434514964975589
-0.08797582577873282,-0.17473732956020943,0.4109530885162386
